locus,CHR,START,STOP,phen1,phen2,rho,rho.lower,rho.upper,r2,r2.lower,r2.upper,p
1061,6,134313644,135544083,AD,Dry_AMD,-0.188782,-1,0.61608,0.0356386,0,1,0.587243
2375,20,5379451,6128358,AD,Dry_AMD,-0.0732102,-0.35065,0.20304,0.00535973,0,0.12798,0.587705
1484,9,140097760,141146682,AD,Dry_AMD,0.0791616,-0.21323,0.39589,0.00626657,0,0.16078,0.58795
810,5,39438986,40290851,AD,Dry_AMD,-0.287904,-1,1,0.082889,0,1,0.588725
1238,8,2970492,3386667,AD,Dry_AMD,-0.0900124,-0.49224,0.25842,0.00810223,0,0.25177,0.589439
2152,16,74135276,74889127,AD,Dry_AMD,0.12803,-0.40886,0.84388,0.0163917,0,0.81291,0.589518
187,1,237409459,238094455,AD,Dry_AMD,-0.164558,-1,0.53355,0.0270794,0,1,0.589813
943,6,19449153,20418020,AD,Dry_AMD,0.131245,-0.38951,0.89682,0.0172253,0,0.93505,0.589817
1582,10,106142284,107877787,AD,Dry_AMD,-0.448231,-1,1,0.200911,0,1,0.590224
1679,11,71242835,72875068,AD,Dry_AMD,-0.0896538,-0.45597,0.2531,0.0080378,0,0.21594,0.590232
280,2,75148104,75942397,AD,Dry_AMD,0.187336,-0.57071,1,0.0350948,0,1,0.590333
2406,20,42185672,43008890,AD,Dry_AMD,0.138749,-0.43528,0.87375,0.0192514,0,0.84111,0.590969
627,4,28927439,29758399,AD,Dry_AMD,-0.112936,-0.70702,0.36796,0.0127546,0,0.57018,0.591095
758,4,175959698,177129678,AD,Dry_AMD,0.140218,-0.45984,0.97307,0.0196611,0,1,0.592758
175,1,224943338,226534711,AD,Dry_AMD,-0.125678,-0.6897,0.3694,0.0157949,0,0.50119,0.593318
1821,12,88344765,90567001,AD,Dry_AMD,0.0708178,-0.19839,0.35441,0.00501516,0,0.12809,0.593604
2425,20,59560458,60125333,AD,Dry_AMD,0.139246,-0.50345,0.94745,0.0193895,0,1,0.594558
556,3,155046424,155928190,AD,Dry_AMD,0.376004,-0.94019,1,0.141379,0,1,0.594643
138,1,182420541,183920616,AD,Dry_AMD,0.151116,-0.5101,1,0.022836,0,1,0.595205
6,1,4281477,4773403,AD,Dry_AMD,-0.178222,-1,0.59044,0.031763,0,1,0.595258
1093,6,169667887,171053405,AD,Dry_AMD,-0.11777,-0.71084,0.36825,0.0138698,0,0.53816,0.595553
879,5,122005292,123191941,AD,Dry_AMD,-0.133749,-0.82407,0.4513,0.0178889,0,0.7828,0.596347
1100,7,4938443,6020653,AD,Dry_AMD,0.0916851,-0.26466,0.50414,0.00840617,0,0.26601,0.596397
1332,8,103716054,104467845,AD,Dry_AMD,-0.244919,-1,0.7518,0.0599852,0,1,0.596478
1285,8,43825634,49044813,AD,Dry_AMD,0.134652,-0.45844,0.8621,0.0181312,0,0.86473,0.596498
2007,14,77425454,78374053,AD,Dry_AMD,0.253896,-0.70549,1,0.064463,0,1,0.59716
747,4,164781848,165824650,AD,Dry_AMD,0.0792069,-0.22409,0.408,0.00627373,0,0.16797,0.59761
1503,10,14820756,15946677,AD,Dry_AMD,0.304725,-0.6794,1,0.0928576,0,1,0.597651
1831,12,100931424,101825061,AD,Dry_AMD,0.132581,-0.42734,0.79494,0.0175776,0,0.67993,0.598811
198,1,246610291,247531112,AD,Dry_AMD,-0.286884,-1,0.68049,0.0823024,0,1,0.599328
2084,15,84209761,85494083,AD,Dry_AMD,0.103486,-0.31866,0.53743,0.0107094,0,0.30396,0.59947
550,3,147358244,148638308,AD,Dry_AMD,0.0884982,-0.26308,0.43781,0.00783194,0,0.19968,0.60023
569,3,167118894,168972662,AD,Dry_AMD,-0.138951,-0.97629,0.47801,0.0193073,0,1,0.600426
1438,9,93441051,94175374,AD,Dry_AMD,-0.0737743,-0.36277,0.21019,0.00544264,0,0.13513,0.601012
1717,11,109891838,111117780,AD,Dry_AMD,-0.151496,-1,0.49912,0.022951,0,1,0.601338
1387,9,12664859,13512852,AD,Dry_AMD,-0.0807232,-0.42151,0.24413,0.00651624,0,0.18731,0.601389
1124,7,24894120,25671575,AD,Dry_AMD,0.12845,-0.42815,0.78446,0.0164994,0,0.68771,0.601694
477,3,64662374,65326751,AD,Dry_AMD,-0.177422,-1,0.59928,0.0314785,0,1,0.602201
725,4,137400032,138537344,AD,Dry_AMD,0.106844,-0.35311,0.64793,0.0114156,0,0.4622,0.602482
222,2,17241116,18656325,AD,Dry_AMD,0.244446,-0.84346,1,0.059754,0,1,0.604094
1851,12,123396635,124843768,AD,Dry_AMD,0.14731,-0.50823,1,0.0217002,0,1,0.605903
1041,6,111363444,112342873,AD,Dry_AMD,0.116469,-0.37521,0.6845,0.013565,0,0.50131,0.605992
1619,11,7191231,7915071,AD,Dry_AMD,0.166705,-0.53903,1,0.0277907,0,1,0.60601
611,4,11050120,12209028,AD,Dry_AMD,0.116152,-0.39561,0.77598,0.0134914,0,0.66707,0.606832
1193,7,107658604,109095558,AD,Dry_AMD,0.167854,-0.59313,1,0.0281748,0,1,0.607863
837,5,74245355,75239302,AD,Dry_AMD,0.237329,-0.75643,1,0.0563249,0,1,0.608047
2129,16,31384211,32847928,AD,Dry_AMD,-0.122475,-0.84858,0.41129,0.0150002,0,0.80903,0.609476
1911,13,71010209,71976862,AD,Dry_AMD,0.084924,-0.26316,0.47755,0.00721208,0,0.24312,0.610208
714,4,125486536,126476842,AD,Dry_AMD,0.128021,-0.42227,0.7531,0.0163894,0,0.60145,0.610334
1906,13,66382287,67718879,AD,Dry_AMD,-0.131089,-0.83822,0.44694,0.0171843,0,0.78523,0.610399
1489,10,3225337,3880322,AD,Dry_AMD,-0.128525,-0.88951,0.4446,0.0165186,0,0.92466,0.610756
434,3,11997659,12859209,AD,Dry_AMD,0.212828,-0.6885,1,0.0452959,0,1,0.611704
1838,12,108183189,109031819,AD,Dry_AMD,-0.0734398,-0.38014,0.21535,0.00539341,0,0.14758,0.611971
715,4,126476843,127279171,AD,Dry_AMD,0.099241,-0.33641,0.57432,0.00984878,0,0.35743,0.612144
1190,7,104109232,105312563,AD,Dry_AMD,-0.0600013,-0.29961,0.16945,0.00360015,0,0.09169,0.612643
1862,12,132957946,133841814,AD,Dry_AMD,-0.107394,-0.61405,0.34712,0.0115335,0,0.39876,0.613359
1433,9,89171797,90135154,AD,Dry_AMD,0.0884215,-0.27575,0.47231,0.00781835,0,0.22842,0.613362
1874,13,30068526,31433218,AD,Dry_AMD,-0.144072,-0.95789,0.49593,0.0207566,0,1,0.613634
173,1,222763598,223654902,AD,Dry_AMD,-0.436278,-1,0.80896,0.190338,0,1,0.614036
470,3,56954879,58557718,AD,Dry_AMD,-0.130706,-0.85855,0.46653,0.017084,0,0.84482,0.614478
1790,12,51769420,53039987,AD,Dry_AMD,-0.0927136,-0.52923,0.30184,0.00859581,0,0.29946,0.6145
1667,11,56623495,57675986,AD,Dry_AMD,-0.108692,-0.64576,0.37043,0.0118139,0,0.4645,0.614515
893,5,141253831,142532956,AD,Dry_AMD,-0.0776386,-0.41598,0.24059,0.00602776,0,0.18102,0.614983
1881,13,38290690,39381743,AD,Dry_AMD,0.0777525,-0.2358,0.40702,0.00604546,0,0.17183,0.615151
1672,11,61717118,62800368,AD,Dry_AMD,-0.189323,-1,0.60093,0.0358431,0,1,0.616126
80,1,91870060,92904465,AD,Dry_AMD,0.0953157,-0.31761,0.58425,0.00908508,0,0.35943,0.617226
927,6,1380680,2746531,AD,Dry_AMD,-0.142505,-1,0.52229,0.0203077,0,1,0.61758
2357,19,50451926,51259178,AD,Dry_AMD,0.0903597,-0.29692,0.55075,0.00816488,0,0.32936,0.61769
2463,22,17587475,18535225,AD,Dry_AMD,-0.066139,-0.33486,0.19806,0.00437437,0,0.11386,0.617715
707,4,119927263,120563073,AD,Dry_AMD,0.300359,-1,1,0.0902157,0,1,0.61862
2035,15,22799927,24099946,AD,Dry_AMD,0.0528985,-0.16233,0.27336,0.00279825,0,0.07595,0.619071
1107,7,9900802,10481677,AD,Dry_AMD,-0.706468,-1,1,0.499096,0,1,0.61976
136,1,180221609,181324205,AD,Dry_AMD,-0.0954963,-0.53376,0.29868,0.00911954,0,0.29346,0.62035
23,1,21416122,22145629,AD,Dry_AMD,-0.0911726,-0.5717,0.32212,0.00831245,0,0.35839,0.620658
2205,17,40233546,42348003,AD,Dry_AMD,-0.114346,-0.79711,0.43322,0.0130749,0,0.78452,0.620738
1282,8,40179578,40974254,AD,Dry_AMD,0.197655,-0.72621,1,0.0390675,0,1,0.622009
2080,15,79292537,79998206,AD,Dry_AMD,0.105666,-0.36245,0.59805,0.0111652,0,0.38241,0.623168
1684,11,77719871,78912252,AD,Dry_AMD,0.186276,-0.5827,1,0.0346988,0,1,0.623818
1718,11,111117781,112755446,AD,Dry_AMD,0.0860332,-0.28517,0.4682,0.00740171,0,0.22729,0.624748
487,3,75374968,76157470,AD,Dry_AMD,-0.17022,-1,0.54893,0.0289748,0,1,0.625151
1676,11,68000950,68887344,AD,Dry_AMD,0.107463,-0.38558,0.72769,0.0115482,0,0.60825,0.625173
1427,9,81161598,82601465,AD,Dry_AMD,-0.09478,-0.6541,0.33625,0.00898326,0,0.48207,0.626385
2049,15,39238841,40604780,AD,Dry_AMD,-0.0803207,-0.4365,0.25838,0.00645141,0,0.1973,0.626465
677,4,85437806,86931670,AD,Dry_AMD,0.162973,-0.56385,1,0.0265601,0,1,0.627327
1295,8,58675118,59555977,AD,Dry_AMD,0.156057,-0.56221,1,0.0243537,0,1,0.627333
1890,13,47433529,48137479,AD,Dry_AMD,-0.159597,-1,0.60251,0.0254711,0,1,0.628839
38,1,41093876,41977966,AD,Dry_AMD,0.0818849,-0.26159,0.44213,0.00670514,0,0.19998,0.629158
2349,19,43317283,43960958,AD,Dry_AMD,0.186011,-0.57637,1,0.0346,0,1,0.629824
789,5,13608148,14910295,AD,Dry_AMD,0.243419,-0.60618,1,0.059253,0,1,0.629932
527,3,121362443,122340832,AD,Dry_AMD,0.171886,-0.63413,1,0.0295448,0,1,0.631076
1455,9,111368108,112076381,AD,Dry_AMD,-0.143691,-1,0.5546,0.0206472,0,1,0.631307
326,2,134359060,135160197,AD,Dry_AMD,0.098026,-0.35797,0.64255,0.0096091,0,0.46533,0.632329
1601,10,127997709,129134738,AD,Dry_AMD,0.0663328,-0.21198,0.35484,0.00440004,0,0.1287,0.633819
1892,13,49381728,50419896,AD,Dry_AMD,0.139323,-0.53295,1,0.0194109,0,1,0.634128
2125,16,25235252,26154122,AD,Dry_AMD,0.119851,-0.45801,0.92349,0.0143643,0,0.97169,0.634859
1542,10,59822947,61470383,AD,Dry_AMD,0.143487,-0.55433,1,0.0205887,0,1,0.635431
2015,14,87350276,88208595,AD,Dry_AMD,0.144722,-0.57517,1,0.0209444,0,1,0.636
659,4,63337955,64117431,AD,Dry_AMD,0.277745,-0.82185,1,0.0771423,0,1,0.636233
161,1,209711170,211082892,AD,Dry_AMD,-0.118139,-0.81715,0.4706,0.0139567,0,0.77429,0.637218
1753,12,12721875,13559527,AD,Dry_AMD,0.064577,-0.21673,0.34871,0.00417018,0,0.12523,0.637323
1868,13,23729050,24818333,AD,Dry_AMD,0.102715,-0.38209,0.68542,0.0105503,0,0.53106,0.638239
1604,10,130694009,131694738,AD,Dry_AMD,-0.0845098,-0.53659,0.29817,0.0071419,0,0.31861,0.638293
765,4,182065647,182946258,AD,Dry_AMD,0.0996376,-0.37443,0.63005,0.00992764,0,0.43796,0.640465
1402,9,25957607,26747214,AD,Dry_AMD,0.227876,-0.71292,1,0.0519273,0,1,0.640514
1795,12,58748140,60000363,AD,Dry_AMD,0.32392,-0.85515,1,0.104924,0,1,0.640593
245,2,40786177,41540439,AD,Dry_AMD,0.152383,-0.60042,1,0.0232205,0,1,0.640993
1649,11,36331190,37119024,AD,Dry_AMD,0.110375,-0.40373,0.68993,0.0121825,0,0.50333,0.641253
1038,6,107309328,109043244,AD,Dry_AMD,0.117097,-0.45889,0.85849,0.0137117,0,0.84355,0.641861
366,2,182307878,183352290,AD,Dry_AMD,-0.0884525,-0.51392,0.30982,0.00782385,0,0.27423,0.642838
978,6,43770627,44596897,AD,Dry_AMD,-0.0502769,-0.27255,0.16492,0.00252776,0,0.07634,0.643043
269,2,62429911,63672118,AD,Dry_AMD,-0.170365,-1,0.64092,0.0290243,0,1,0.643149
2295,18,67195981,68051035,AD,Dry_AMD,0.125472,-0.51715,0.98095,0.0157431,0,1,0.643219
1050,6,121087445,121908063,AD,Dry_AMD,-0.111514,-0.79769,0.43051,0.0124354,0,0.71661,0.644901
502,3,95088588,96055532,AD,Dry_AMD,-0.219939,-1,1,0.0483732,0,1,0.644946
656,4,59692949,60746709,AD,Dry_AMD,-0.110187,-0.697,0.43812,0.0121412,0,0.55475,0.644988
1053,6,123854858,125365054,AD,Dry_AMD,0.129909,-0.52193,0.93371,0.0168765,0,0.96977,0.646325
1148,7,51951648,52635123,AD,Dry_AMD,-0.331567,-1,0.87735,0.109937,0,1,0.646595
954,6,29529756,29833843,AD,Dry_AMD,-0.0916644,-0.52283,0.31857,0.00840237,0,0.27954,0.647127
2320,19,13213187,13968319,AD,Dry_AMD,-0.0618412,-0.35237,0.22594,0.00382434,0,0.12825,0.647624
1678,11,69713997,71242834,AD,Dry_AMD,0.0864389,-0.30891,0.53042,0.00747169,0,0.30824,0.647962
604,4,7135820,7726034,AD,Dry_AMD,0.116977,-0.46728,0.81327,0.0136837,0,0.73441,0.648277
1122,7,23106681,24151099,AD,Dry_AMD,0.148808,-0.61244,1,0.0221438,0,1,0.648668
2085,15,85494084,86341598,AD,Dry_AMD,0.14399,-0.56326,1,0.0207331,0,1,0.649156
400,2,223353966,224123079,AD,Dry_AMD,0.126633,-0.52398,0.98403,0.016036,0,1,0.650214
761,4,179233906,179932391,AD,Dry_AMD,0.0894272,-0.3386,0.55076,0.00799722,0,0.32246,0.652361
629,4,30455556,31395092,AD,Dry_AMD,-0.131288,-1,0.50128,0.0172365,0,1,0.653247
354,2,170155562,170865765,AD,Dry_AMD,0.389882,-1,1,0.152008,0,1,0.653709
836,5,73314062,74245354,AD,Dry_AMD,0.0531596,-0.18253,0.29411,0.00282595,0,0.09027,0.654293
2016,14,88208596,89482883,AD,Dry_AMD,-0.10337,-0.80742,0.43198,0.0106853,0,0.83974,0.654382
2338,19,31763009,33028099,AD,Dry_AMD,0.0563532,-0.19293,0.31444,0.00317568,0,0.1036,0.654888
1128,7,30175114,31730554,AD,Dry_AMD,-0.132278,-1,0.56394,0.0174974,0,1,0.655804
813,5,42856333,44049878,AD,Dry_AMD,0.0997276,-0.37892,0.61963,0.00994559,0,0.40119,0.656982
583,3,185709997,186602045,AD,Dry_AMD,-0.254746,-1,0.55065,0.0648957,0,1,0.658108
210,2,6306607,7108208,AD,Dry_AMD,0.067967,-0.24813,0.39128,0.00461951,0,0.15911,0.658663
1442,9,96670172,97418633,AD,Dry_AMD,-0.133339,-1,0.55271,0.0177793,0,1,0.658911
1974,14,41614834,42562550,AD,Dry_AMD,-0.247571,-1,0.8025,0.0612914,0,1,0.658996
969,6,33194976,33864262,AD,Dry_AMD,0.0853224,-0.34606,0.55501,0.00727991,0,0.33856,0.659416
1439,9,94175375,94924482,AD,Dry_AMD,-0.10419,-0.66729,0.38993,0.0108557,0,0.46863,0.65976
1766,12,25990814,26958056,AD,Dry_AMD,-0.177569,-1,0.66139,0.0315309,0,1,0.660314
1216,7,140217631,142098979,AD,Dry_AMD,-0.0771492,-0.47303,0.29493,0.005952,0,0.23717,0.660822
948,6,23939307,24950379,AD,Dry_AMD,0.0802701,-0.30761,0.4951,0.00644329,0,0.26118,0.661483
838,5,75239303,75959515,AD,Dry_AMD,0.0727101,-0.27192,0.42835,0.00528677,0,0.18981,0.662101
2011,14,82524786,84087372,AD,Dry_AMD,0.179855,-0.72546,1,0.032348,0,1,0.662866
1529,10,43769843,44893846,AD,Dry_AMD,0.107492,-0.47217,0.78551,0.0115545,0,0.73346,0.664287
615,4,14967148,15910801,AD,Dry_AMD,0.136251,-0.61559,1,0.0185642,0,1,0.664594
118,1,161054077,161945442,AD,Dry_AMD,0.0903239,-0.39103,0.69141,0.00815842,0,0.56194,0.667529
1423,9,77862309,78630915,AD,Dry_AMD,-0.074722,-0.4466,0.28652,0.00558338,0,0.20771,0.667638
817,5,50164836,51203265,AD,Dry_AMD,-0.158586,-1,0.68556,0.0251496,0,1,0.669008
1528,10,42984428,43769842,AD,Dry_AMD,0.225494,-0.9169,1,0.0508476,0,1,0.669903
1432,9,87815450,89171796,AD,Dry_AMD,-0.0866829,-0.62291,0.37204,0.00751393,0,0.44791,0.672559
2283,18,54957868,55809315,AD,Dry_AMD,0.0863075,-0.35911,0.57472,0.00744899,0,0.36705,0.672631
2097,15,98025685,98828261,AD,Dry_AMD,0.0720586,-0.28757,0.45749,0.00519244,0,0.22184,0.673204
1113,7,13676748,15013694,AD,Dry_AMD,0.1484,-0.71497,1,0.0220227,0,1,0.67347
1943,13,105672501,106313847,AD,Dry_AMD,-0.092818,-0.68106,0.40285,0.00861517,0,0.50901,0.673848
526,3,120574478,121362442,AD,Dry_AMD,0.599865,-0.93722,1,0.359838,0,1,0.674147
1330,8,101448440,102548680,AD,Dry_AMD,-0.0791525,-0.52497,0.32517,0.00626512,0,0.29593,0.67415
1614,11,3362509,4405707,AD,Dry_AMD,-0.0862242,-0.71496,0.38493,0.00743461,0,0.6091,0.674934
2143,16,64207177,65072403,AD,Dry_AMD,0.102455,-0.43553,0.6997,0.0104971,0,0.53533,0.674989
365,2,181309940,182307877,AD,Dry_AMD,-0.115603,-0.95564,0.54248,0.013364,0,1,0.675692
1311,8,76295484,77377989,AD,Dry_AMD,-0.224638,-1,0.93252,0.0504621,0,1,0.676702
170,1,220073133,220978151,AD,Dry_AMD,0.11073,-0.50299,0.84186,0.0122612,0,0.83833,0.676872
539,3,133718494,135288394,AD,Dry_AMD,-0.121525,-0.92101,0.57177,0.0147684,0,0.95221,0.677661
1947,13,109156766,109813576,AD,Dry_AMD,-0.0762831,-0.49402,0.309,0.00581911,0,0.26375,0.678178
1254,8,13395052,13948095,AD,Dry_AMD,-0.11237,-0.80526,0.48418,0.0126269,0,0.70452,0.678641
1453,9,109150718,110630150,AD,Dry_AMD,-0.190162,-1,0.73031,0.0361614,0,1,0.679039
499,3,88375764,89612939,AD,Dry_AMD,0.102872,-0.48325,0.82279,0.0105826,0,0.81518,0.679087
2076,15,74458114,76401952,AD,Dry_AMD,0.0510218,-0.19862,0.30721,0.00260322,0,0.09827,0.679391
2045,15,34410073,35118927,AD,Dry_AMD,-0.0662928,-0.42206,0.26739,0.00439474,0,0.19344,0.68058
439,3,17182495,19030988,AD,Dry_AMD,-0.0746083,-0.5386,0.33834,0.0055664,0,0.33314,0.681252
1997,14,66300067,67891839,AD,Dry_AMD,-0.224771,-1,0.87725,0.0505219,0,1,0.681531
613,4,13127577,14395886,AD,Dry_AMD,0.0707286,-0.29911,0.46978,0.00500254,0,0.23624,0.683305
592,3,195196790,195710290,AD,Dry_AMD,-0.0878322,-0.705,0.41082,0.0077145,0,0.59405,0.684854
79,1,90941550,91870059,AD,Dry_AMD,0.0637623,-0.25744,0.39326,0.00406563,0,0.16219,0.685237
1788,12,48960266,50344346,AD,Dry_AMD,-0.140327,-1,0.60398,0.0196915,0,1,0.685256
1539,10,57044846,57955671,AD,Dry_AMD,-0.180756,-1,0.86608,0.0326728,0,1,0.685687
1884,13,41003944,42037054,AD,Dry_AMD,0.0721165,-0.31744,0.50501,0.00520079,0,0.28128,0.686242
2309,19,2253175,3085446,AD,Dry_AMD,-0.0874576,-0.70046,0.42796,0.00764884,0,0.58191,0.686968
211,2,7108209,7966709,AD,Dry_AMD,0.097374,-0.44759,0.78222,0.0094817,0,0.7639,0.687012
69,1,80099354,80781442,AD,Dry_AMD,0.0685769,-0.28289,0.44518,0.00470279,0,0.21299,0.689313
957,6,30715007,31106493,AD,Dry_AMD,-0.0567267,-0.34899,0.23365,0.00321792,0,0.12668,0.689624
1930,13,89764427,90518147,AD,Dry_AMD,0.130457,-0.64135,1,0.0170191,0,1,0.690409
364,2,180336046,181309939,AD,Dry_AMD,0.0741862,-0.31257,0.48661,0.00550359,0,0.24575,0.690441
1501,10,13208062,14008135,AD,Dry_AMD,0.126093,-0.63124,1,0.0158994,0,1,0.690589
752,4,169555115,170682809,AD,Dry_AMD,0.251049,-0.74968,1,0.0630254,0,1,0.691088
436,3,14312008,15150876,AD,Dry_AMD,0.098554,-0.46978,0.80476,0.0097129,0,0.77816,0.691602
773,4,189153280,189899573,AD,Dry_AMD,-0.107678,-0.91016,0.5035,0.0115944,0,1,0.691688
1923,13,83829836,85035400,AD,Dry_AMD,0.228823,-0.83345,1,0.0523602,0,1,0.691697
1115,7,15877565,16739013,AD,Dry_AMD,0.0912966,-0.40038,0.6316,0.00833506,0,0.44846,0.692247
2310,19,3085447,3893909,AD,Dry_AMD,0.054501,-0.22062,0.33244,0.00297036,0,0.1155,0.692426
2083,15,82191078,84209760,AD,Dry_AMD,0.0813364,-0.37484,0.61481,0.00661562,0,0.40852,0.692443
1823,12,92061180,93487547,AD,Dry_AMD,0.0949373,-0.45375,0.77645,0.00901309,0,0.68298,0.694095
22,1,20556203,21416121,AD,Dry_AMD,0.102559,-0.51358,0.80057,0.0105183,0,0.79431,0.695301
1936,13,97516610,98527335,AD,Dry_AMD,-0.0605118,-0.39168,0.24973,0.00366168,0,0.15765,0.696544
1721,11,114742318,116247377,AD,Dry_AMD,0.0823322,-0.39521,0.60853,0.00677859,0,0.42128,0.696705
1724,11,118901214,120064528,AD,Dry_AMD,0.0841692,-0.43325,0.65361,0.00708446,0,0.53954,0.697788
9,1,6136815,7711794,AD,Dry_AMD,-0.156386,-1,0.67903,0.0244565,0,1,0.698516
1780,12,41198230,42117736,AD,Dry_AMD,-0.251059,-1,0.79395,0.0630307,0,1,0.698744
2464,22,18535226,19635654,AD,Dry_AMD,0.0835122,-0.41218,0.70794,0.00697428,0,0.62992,0.698842
1983,14,51418372,52206122,AD,Dry_AMD,-0.0881746,-0.67622,0.42721,0.00777476,0,0.51358,0.698931
2135,16,53393883,54866095,AD,Dry_AMD,-0.0650846,-0.4381,0.29087,0.00423601,0,0.20496,0.700231
1360,8,135313674,136220342,AD,Dry_AMD,-0.0907053,-0.7793,0.4579,0.00822744,0,0.7231,0.701593
229,2,25895395,26894102,AD,Dry_AMD,0.068036,-0.30412,0.47152,0.0046289,0,0.23204,0.701974
819,5,52139774,52837225,AD,Dry_AMD,-0.140667,-1,0.65479,0.0197871,0,1,0.702901
671,4,78045638,78967715,AD,Dry_AMD,0.119733,-0.65277,1,0.014336,0,1,0.703454
2154,16,75525960,76635467,AD,Dry_AMD,0.124642,-0.60948,1,0.0155356,0,1,0.703691
820,5,52837226,53747856,AD,Dry_AMD,-0.0682454,-0.44854,0.29627,0.00465744,0,0.21423,0.704059
630,4,31395093,32260117,AD,Dry_AMD,-0.240877,-1,1,0.0580218,0,1,0.7048
1583,10,107877788,108725997,AD,Dry_AMD,-0.110613,-0.94823,0.60131,0.0122352,0,1,0.704973
143,1,187757077,188625772,AD,Dry_AMD,0.0842337,-0.41191,0.64339,0.00709532,0,0.46367,0.705924
770,4,186232883,186881568,AD,Dry_AMD,0.0694358,-0.33464,0.5142,0.00482133,0,0.29378,0.705938
749,4,166702856,167643768,AD,Dry_AMD,0.178461,-0.79225,1,0.0318482,0,1,0.706024
3,1,2215496,2983519,AD,Dry_AMD,0.0616046,-0.29928,0.45461,0.00379512,0,0.23583,0.706357
1028,6,96480154,98173003,AD,Dry_AMD,0.0833376,-0.44019,0.73678,0.00694516,0,0.63186,0.706818
2248,18,9816165,10675548,AD,Dry_AMD,-0.090356,-0.76043,0.46548,0.00816422,0,0.73638,0.70734
739,4,156520289,157597309,AD,Dry_AMD,0.0808992,-0.40445,0.62653,0.00654468,0,0.45169,0.709864
2140,16,59885500,61092844,AD,Dry_AMD,0.186585,-0.92247,1,0.034814,0,1,0.709892
2482,22,37364005,38718589,AD,Dry_AMD,-0.0616857,-0.43436,0.29378,0.00380512,0,0.20906,0.710009
2229,17,72383473,73741321,AD,Dry_AMD,-0.076007,-0.64904,0.39888,0.00577707,0,0.51648,0.711272
2174,17,815654,1480056,AD,Dry_AMD,-0.102753,-0.89369,0.57201,0.0105581,0,1,0.711993
1320,8,87563146,89081177,AD,Dry_AMD,0.445184,-1,1,0.198189,0,1,0.712052
1170,7,78685010,80055721,AD,Dry_AMD,-0.0651956,-0.45805,0.31039,0.00425046,0,0.22586,0.712463
2380,20,10279604,11257012,AD,Dry_AMD,-0.309312,-1,0.72346,0.0956741,0,1,0.712576
1587,10,112164982,113117615,AD,Dry_AMD,0.0975246,-0.54111,0.87335,0.00951105,0,0.98936,0.712578
896,5,145319097,147180171,AD,Dry_AMD,-0.129085,-1,0.64033,0.016663,0,1,0.71329
1715,11,107054025,107846824,AD,Dry_AMD,0.0919167,-0.48463,0.72018,0.00844868,0,0.60219,0.713541
2289,18,60780195,62074993,AD,Dry_AMD,0.136565,-0.67535,1,0.0186499,0,1,0.714093
2062,15,56322589,57641164,AD,Dry_AMD,0.0950574,-0.51716,0.84837,0.0090359,0,0.88888,0.71463
1707,11,99619348,100423901,AD,Dry_AMD,-0.0789557,-0.56077,0.37867,0.006234,0,0.33777,0.714831
1226,7,153241229,154407487,AD,Dry_AMD,-0.137026,-1,0.64405,0.018776,0,1,0.715385
1273,8,27406512,28344176,AD,Dry_AMD,-0.0637084,-0.51064,0.32344,0.00405876,0,0.29673,0.715405
99,1,112489249,113418037,AD,Dry_AMD,0.0576967,-0.26375,0.39124,0.00332891,0,0.16259,0.717104
2046,15,35118928,36583327,AD,Dry_AMD,-0.0604513,-0.4218,0.28485,0.00365436,0,0.19022,0.717166
1144,7,48363586,48984625,AD,Dry_AMD,0.1468,-0.9866,1,0.0215503,0,1,0.717511
448,3,27614909,28649810,AD,Dry_AMD,-0.054024,-0.36809,0.25676,0.00291859,0,0.1435,0.717892
2397,20,26318859,30569659,AD,Dry_AMD,-0.124007,-1,0.65611,0.0153778,0,1,0.717899
743,4,161666202,162239289,AD,Dry_AMD,-0.141718,-1,0.87783,0.0200839,0,1,0.718261
821,5,53747857,55221398,AD,Dry_AMD,0.406165,-0.86362,1,0.16497,0,1,0.718289
2127,16,27443062,29043177,AD,Dry_AMD,0.0688228,-0.37443,0.57017,0.00473657,0,0.38447,0.718494
1559,10,79952997,81190573,AD,Dry_AMD,-0.0703039,-0.50196,0.3335,0.00494264,0,0.26637,0.719632
467,3,54074845,54892586,AD,Dry_AMD,0.0509694,-0.23622,0.3428,0.00259788,0,0.12507,0.71973
1879,13,36579414,37499810,AD,Dry_AMD,0.0668997,-0.35399,0.53686,0.00447557,0,0.32581,0.719787
1568,10,88443653,89971628,AD,Dry_AMD,0.0651103,-0.34695,0.49607,0.00423935,0,0.27733,0.720894
384,2,206821200,207726594,AD,Dry_AMD,0.186001,-0.91918,1,0.0345965,0,1,0.721547
1957,14,22760701,23985936,AD,Dry_AMD,-0.112143,-1,0.61388,0.0125761,0,1,0.723492
1147,7,50894509,51951647,AD,Dry_AMD,0.112466,-0.66218,1,0.0126487,0,1,0.724686
1592,10,118416050,119528730,AD,Dry_AMD,0.042146,-0.20563,0.28521,0.00177628,0,0.0845,0.725094
543,3,139831268,141034637,AD,Dry_AMD,-0.123948,-1,0.68135,0.015363,0,1,0.7259
655,4,58940257,59692948,AD,Dry_AMD,-0.276461,-1,0.94722,0.0764305,0,1,0.72675
807,5,35157147,36431967,AD,Dry_AMD,-0.0956067,-0.84378,0.5342,0.00914064,0,0.83095,0.727841
