GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
HDGF               1  156701899  156757240    136      21  198982       1.4899     0.068122
PRCC               1  156702274  156780609    192      23  198982       1.5652     0.058773
NTRK1              1  156750542  156861642    263      32  198982       1.7659     0.038709
SH2D2A             1  156766035  156821640    152      20  198982       1.7866     0.037004
INSRR              1  156800665  156863712    131      29  198982       1.5231     0.063869
PEAR1              1  156828496  156896226    166      21  198982       2.2807     0.011284
LRRC71             1  156855400  156912881    167      17  198982       2.4951    0.0062969
ARHGEF11           1  156894632  157050512    468      24  198982       1.6172     0.052921
ETV3L              1  157051835  157104600    153      23  198982       1.4007     0.080653
ETV3               1  157084459  157143383    117      10  198982     -0.89406      0.81436
FCRL5              1  157473167  157557310    296      21  198982      0.77025      0.22058
FCRL4              1  157533539  157602870    283      13  198982        1.414     0.078679
FCRL3              1  157636271  157705775    165      17  198982      0.98125      0.16324
FCRL2              1  157705523  157782119    138      19  198982       1.1518      0.12471
FCRL1              1  157754193  157824940    140      18  198982       1.2414      0.10723
CD5L               1  157786861  157846634    163      21  198982       1.3958     0.081383
KIRREL             1  157928063  158075846    458      68  198982     -0.56655      0.71449
CD1D               1  158112828  158166217    134      12  198982      0.11115      0.45575
CD1A               1  158183119  158238059    306      14  198982     -0.33742       0.6321
CD1C               1  158224563  158274564     79      15  198982     -0.21599       0.5855
CD1B               1  158287740  158336321    146      18  198982     -0.62923       0.7354
CD1E               1  158288486  158337343    146      18  198982     -0.59769      0.72498
OR10T2             1  158358312  158404256    202      27  198982      0.78147      0.21726
OR10K2             1  158379718  158425656    168      10  198982      0.90328      0.18319
OR10K1             1  158400352  158446293    175      13  198982       1.3593     0.087027
OR10R2             1  158414668  158460675    178      16  198982       1.6946     0.045075
OR6Y1              1  158506918  158552895    140      11  198982       1.7507     0.039999
OR6P1              1  158522441  158568394    138      14  198982        1.515     0.064882
OR10X1             1  158538709  158584689    141      15  198982      0.97032      0.16594
OR10Z1             1  158541229  158587170    144      15  198982      0.97521      0.16473
SPTA1              1  158570496  158691506    287      23  198982      0.46158      0.32219
OR6K2              1  158659468  158705442    120      11  198982     -0.95517      0.83026
OR6K3              1  158676958  158722905    165      10  198982     -0.69726      0.75718
OR6K6              1  158689606  158735637    202      16  198982     -0.24462      0.59663
OR6N1              1  158725534  158771472    198      33  198982      0.57427      0.28289
OR6N2              1  158736472  158782425    153      31  198982      0.87849      0.18984
MNDA               1  158766168  158829270    175      24  198982    -0.024042      0.50959
PYHIN1             1  158866337  158956849    342      31  198982      -1.7077      0.95616
IFI16              1  158944682  159034945    353      20  198982      0.80991        0.209
AIM2               1  159018790  159081685    135      15  198982      0.80178      0.21134
CADM3              1  159106377  159182932    147      33  198982      -1.1454      0.87398
ACKR1              1  159138803  159186290    107      23  198982      -1.2695      0.89788
FCER1A             1  159218678  159288014    206      23  198982      -2.0099      0.97778
OR10J3             1  159273460  159319449    142      17  198982      -1.6661      0.95215
OR10J1             1  159374512  159420600    157      22  198982      -2.0284      0.97874
OR10J5             1  159494868  159540797    124      19  198982      -0.4889      0.68754
APCS               1  159522616  159568661    163      21  198982    -0.015662      0.50625
CRP                1  159672079  159719396    116      13  198982      0.12749      0.44928
DUSP23             1  159715730  159762333    132      28  198982    -0.052174       0.5208
FCRL6              1  159735282  159796047    195      27  198982     -0.76501      0.77787
SLAMF8             1  159761440  159817282    180      23  198982      -0.3034      0.61921
C1orf204           1  159794264  159860544    202      31  198982       0.5685      0.28485
VSIG8              1  159814106  159867447    166      21  198982      0.27045      0.39341
CFAP45             1  159832150  159904992    201      27  198982    -0.013452      0.50537
TAGLN2             1  159877897  159930332    151      34  198982      -0.9762      0.83552
IGSF9              1  159886829  159950386    197      38  198982      -1.1798      0.88097
SLAMF9             1  159911282  159959044    163      28  198982      -1.1038      0.86517
PIGM               1  159987462  160036783    106      17  198982      -1.8254      0.96603
KCNJ10             1  159997257  160075051    147      20  198982      -0.4107      0.65935
KCNJ9              1  160016360  160069212    112      14  198982     -0.17991      0.57139
ATP1A2             1  160050520  160123381    206      29  198982     -0.93493      0.82509
IGSF8              1  160051129  160103650    129      21  198982     -0.98259       0.8371
ATP1A4             1  160086352  160166767    286      49  198982      0.72845      0.23317
CASQ1              1  160125285  160181676    172      39  198982        1.151      0.12486
PEA15              1  160140125  160195162    134      30  198982       1.0676      0.14284
DCAF8              1  160175505  160267350    121      13  198982      -1.6847      0.95398
PEX19              1  160236599  160289941     78      13  198982      -1.5339      0.93747
COPA               1  160248377  160348354    179      25  198982      -1.3185      0.90634
NCSTN              1  160278063  160338742    115      19  198982      -1.3376      0.90948
NHLH1              1  160301861  160352638    124      19  198982     -0.83798      0.79898
VANGL2             1  160335364  160408468    186      21  198982       0.3149      0.37642
SLAMF6             1  160444820  160528052    270      27  198982     -0.54779      0.70808
CD84               1  160500884  160584306    349      21  198982     -0.33331      0.63055
