GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
GCKR               2   27684470   27756556    126      13  335418      0.75898      0.22393
FNDC4              2   27704750   27753126     87      11  342177      0.92812      0.17667
C2orf16            2   27764389   27815589     88      10  324308       1.2749      0.10117
ZNF512             2   27770836   27856082    162      14  325374       1.3547     0.087759
GPN1               2   27816515   27883713    137      14  342603       1.0774      0.14066
CCDC121            2   27838408   27886898     98      11  350172      0.79662      0.21284
SLC4A1AP           2   27851338   27927847    125      12  349617      0.65303      0.25687
SUPT7L             2   27863679   27921707     88       9  340550      0.57422      0.28291
MRPL33             2   27959584   28012608     66      13  328111       2.2863     0.011118
RBKS               2   27994266   28148223    286      15  327835        2.811    0.0024693
BRE                2   28078482   28571768   1144      51  338403       1.3855     0.082953
FOSL2              2   28580704   28647516    183      30  321626      0.10589      0.45784
PLB1               2   28683938   28876654    762      73  335452      -1.2194      0.88866
PPP1CB             2   28939614   29035806    180      15  370698      -2.1246      0.98319
SPDYA              2   28998462   29083476    141      14  368262      -2.7988      0.99744
TRMT61B            2   29062687   29128175    117      14  358846      -2.1055      0.98238
WDR43              2   29082533   29181080    295      14  360576      -1.8935      0.97085
FAM179A            2   29169164   29285096    488      37  352819      -1.2337      0.89135
C2orf71            2   29274556   29332127    174      27  353280      0.27448      0.39186
CLIP4              2   29285542   29416679    338      29  357392       1.6373     0.050783
ALK                2   29405640   30179477   2739     145  354848       1.6437     0.050124
YPEL5              2   30334750   30393399    113      18  364282       1.4235     0.077289
LBH                2   30419397   30492899    216      33  335583     0.032951      0.48686
LCLAT1             2   30635102   30877091    869      24  359550      -1.0535      0.85395
CAPN13             2   30935637   31065383    475      61  330264      0.63322       0.2633
GALNT14            2   31123331   31396592    975      72  338403      -1.1759      0.88018
CAPN14             2   31385922   31491724    576      43  353453       0.5894       0.2778
EHD3               2   31421880   31501260    371      43  352976      0.49966      0.30866
XDH                2   31547188   31672611    454      55  340660       1.3919     0.081972
SRD5A2             2   31739656   31841040    224      24  346154     -0.28438      0.61194
MEMO1              2   32082892   32271116    314      15  350800     -0.34135      0.63358
DPY30              2   32235856   32299890    128      16  349163      0.14452      0.44254
SPAST              2   32253660   32392706    327      18  332923     0.092171      0.46328
SLC30A6            2   32355910   32459181    230      21  343885    -0.023965      0.50956
NLRC4              2   32439518   32525812    200      27  293096    -0.057376      0.52288
YIPF4              2   32467958   32543074    163      26  279914     -0.30924      0.62143
BIRC6              2   32546735   32853966    712      29  289480     -0.42525      0.66467
TTC27              2   32818087   33056118    823      41  334603      0.36487      0.35761
LTBP1              2   33137221   33634576   2190      93  352536      -1.2803      0.89978
RASGRP3            2   33626416   33799798    644      99  321346      0.61735       0.2685
FAM98A             2   33798727   33859362    188      24  352197     0.067394      0.47313
CRIM1              2   36548370   36788278    688      62  357316     -0.49523      0.68978
FEZ2               2   36769397   36860333    294      21  347907      -1.0057      0.84272
VIT                2   36888833   37051937    690      71  336926      -0.3166      0.62422
STRN               2   37054841   37228673    445      27  344596      -1.9997      0.97723
HEATR5B            2   37198153   37346485    414      30  352702       -1.276      0.89902
GPATCH11           2   37276594   37336387    143      14  362567      -0.5475      0.70798
EIF2AK2            2   37322281   37419190    500      24  357605       1.9101     0.028058
SULT6B1            2   37384963   37458230    414      24  337296       2.7077    0.0033875
CEBPZ              2   37418772   37493740    250      32  299880       2.7459    0.0030171
NDUFAF7            2   37423774   37486303    202      29  296381        2.889    0.0019323
PRKD3              2   37467645   37586915    485      29  332261       2.7876    0.0026552
QPCT               2   37536742   37610465    335      39  320183       2.5944    0.0047379
CDC42EP3           2   37859025   37934678    306      35  348925     -0.02737      0.51092
RMDN2              2   38117462   38304285    586      28  359343     -0.75851      0.77593
CYP1B1             2   38284746   38338323    197      23  347300      0.65575      0.25599
ATL2               2   38512027   38639432    398      26  276543      0.31586      0.37606
HNRNPLL            2   38779120   38865178    215      18  296057     -0.75131      0.77377
GALM               2   38858052   38971909    343      37  315366      -1.8492      0.96779
SRSF7              2   38960741   39013636    111      14  306218      -1.3163      0.90596
GEMIN6             2   38970327   39019598    106      12  317335      -1.4785      0.93036
DHX57              2   39014871   39138021    244      17  329777     -0.38881      0.65129
MORN2              2   39068103   39119850    105      11  312209    -0.054674       0.5218
ARHGEF33           2   39111504   39212590    175      25  331610      0.64161      0.26056
SOS1               2   39198690   39382686    380      16  342794      0.90771      0.18202
CDKL4              2   39395688   39506114    278      15  352362     -0.24891      0.59828
MAP4K3             2   39466407   39699453    525      23  349002      0.30092      0.38174
TMEM178A           2   39857638   39955103    197      16  302843       1.3926     0.081868
THUMPD2            2   39953200   40041416    240      16  357660       3.1165   0.00091513
SLC8A1             2   40329286   40774575   1709      94  344935       1.4631     0.071715
