GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ABCF1              6   30504170   30569309    142      17  337828       1.6575     0.048707
MRPS18B            6   30550275   30604174    159      14  337828        1.518     0.064513
PPP1R10            6   30558177   30620084    183      16  337828       1.5017     0.066589
ATAT1              6   30559613   30624598    184      16  337828        1.507     0.065907
C6orf136           6   30579816   30630987    116      17  337828        1.688     0.045705
DHX16              6   30610896   30675830    177      25  337828       2.4695    0.0067645
PPP1R18            6   30634166   30690672    215      22  337828       2.1161     0.017169
NRM                6   30645824   30694197    199      21  337828       1.9888     0.023362
TUBB               6   30653012   30703199    240      21  337828       1.4347      0.07569
MDC1               6   30657584   30720458    307      17  337828       1.3177     0.093801
FLOT1              6   30685506   30745687    324      29  337828       1.9229     0.027244
IER3               6   30700976   30747327    246      31  337828       1.9949     0.023028
DDR1               6   30815694   30877933    256      18  337828       3.0428     0.001172
GTF2H4             6   30840957   30891883    219      20  337828       3.3676   0.00037919
VARS2              6   30846982   30904236    261      16  337828       3.3969    0.0003408
DPCR1              6   30873777   30931998    233      23  337828       3.0927   0.00099162
SFTA2              6   30889127   30934952    182      26  337828       3.4279   0.00030417
MUC21              6   30916485   30967675    252      23  337828       4.5074    3.281e-06
MUC22              6   30938729   31013179    693      37  337828        5.047   2.2442e-07
PSORS1C1           6   31047608   31117869    700      35  337828       3.6159   0.00014968
C6orf15            6   31069000   31115332    473      38  337828       3.7488   8.8848e-05
CDSN               6   31072865   31123252    489      40  337828        4.032    2.765e-05
TCF19              6   31091303   31144183    492      36  337828       4.1129   1.9538e-05
PSORS1C2           6   31095311   31142127    426      33  337828       4.3147   7.9897e-06
CCHCR1             6   31100216   31161015    654      36  337828       3.5329   0.00020554
POU5F1             6   31122114   31173451    626      31  337828       2.4969    0.0062635
HLA-C              6   31226526   31274913   1615      39  337828       1.6364     0.050873
HLA-B              6   31311649   31359989   1478      48  337828        4.254   1.0501e-05
MICA               6   31332561   31393090   1222      33  337828       3.7436   9.0718e-05
MICB               6   31427054   31488901    703      41  337828       4.4239   4.8461e-06
MCCD1              6   31461739   31508008    433      28  337828       3.3144   0.00045925
NFKBIL1            6   31479628   31536606    350      32  337828       3.4326   0.00029896
DDX39B             6   31487996   31545252    310      31  337828       3.4285   0.00030344
ATP6V1G2           6   31502228   31549625    223      36  337828       3.4743   0.00025614
LTA                6   31504876   31552101    215      36  337828       3.4623   0.00026776
TNF                6   31508344   31556113    196      33  337828       3.5282   0.00020918
LST1               6   31518956   31566686    203      36  337828       3.5571   0.00018748
LTB                6   31538335   31585202    178      43  337828       5.3426   4.5805e-08
NCR3               6   31546660   31595762    186      42  337828       6.0528   7.1187e-10
AIF1               6   31547969   31594798    178      41  337828       6.1521   3.8225e-10
PRRC2A             6   31553450   31615554    246      46  337828       6.6085   1.9412e-11
APOM               6   31585187   31635987    171      27  337828       6.2745    1.754e-10
BAG6               6   31596805   31655953    173      27  337828       5.9994   9.9047e-10
CSNK2B             6   31597995   31647844    159      27  337828       6.1526   3.8106e-10
LY6G5B             6   31603728   31650227    139      25  337828        6.129   4.4215e-10
C6orf47            6   31616075   31663549    112      20  337828       5.2242   8.7466e-08
GPANK1             6   31619006   31669060    118      20  337828       5.0816   1.8712e-07
LY6G5C             6   31634461   31683150    107      20  337828       5.3724   3.8842e-08
LY6G6F             6   31639625   31688372    107      20  337828       5.1807   1.1051e-07
ABHD16A            6   31644726   31706137    118      22  337828       4.9997   2.8713e-07
LY6G6D             6   31648048   31695698     95      19  337828       4.8839   5.2013e-07
C6orf25            6   31656121   31704487     97      20  337828       4.9804   3.1732e-07
MSH5               6   31672725   31740455    143      26  337828       5.7292   5.0446e-09
LY6G6C             6   31676425   31724511    100      22  337828       4.8642   5.7462e-07
DDAH2              6   31684817   31733039     97      20  337828       4.7541   9.9651e-07
CLIC1              6   31688358   31740095    104      22  337828       5.3718   3.8983e-08
SAPCD1             6   31695773   31742627     97      20  337828       5.0853   1.8351e-07
VWA7               6   31723178   31780108    122      28  337828       6.6019   2.0302e-11
VARS               6   31735295   31798712    133      32  337828       7.6008    1.471e-14
HSPA1A             6   31747952   31795719    109      28  337828       7.6214   1.2546e-14
HSPA1B             6   31754964   31808032    136      32  337828       7.6619   9.1593e-15
LSM2               6   31755169   31809761    139      32  337828       6.1094        5e-10
HSPA1L             6   31767396   31825093    165      35  337828       7.3692    8.582e-14
C6orf48            6   31767693   31817541    131      30  337828       7.5848   1.6653e-14
NEU1               6   31816829   31865709    161      30  337828       6.9843   1.4311e-12
SLC44A4            6   31820969   31881823    177      33  337828       6.1094        5e-10
C2                 6   31830562   31923449    277      34  337828       8.6863   1.8724e-18
EHMT2              6   31837536   31900464    192      36  337828       6.1094        5e-10
ZBTB12             6   31857394   31904769    133      30  337828       6.1094        5e-10
CFB                6   31878721   31929861    140      23  337828       6.1094        5e-10
SKIV2L             6   31891581   31947532    173      29  337828       6.1094        5e-10
STK19              6   31903952   31959223    136      24  337828       6.1094        5e-10
NELFE              6   31909864   31961864    123      26  337828       6.1094        5e-10
C4A                6   31914834   31980457    117      27  337828       7.5887   1.6154e-14
DXO                6   31927588   31975032     79      21  337828       6.1094        5e-10
C4B                6   31947572   32013195     33      13  337828       7.8113   2.8311e-15
