GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ACP6               1  147109168  147177634    152      21  342729      0.55884      0.28814
GJA5               1  147218332  147288165    252      21  342729      -1.2162      0.88805
GJA8               1  147339946  147391396    156      28  342729     -0.63933       0.7387
GPR89B             1  147365506  147475753    134      17  342729     -0.66365      0.74654
PPIAL4D            1  148191752  148237536      9       6  342729      -1.6435      0.94986
NBPF20             1  148240249  148382262     22      13  342729     -0.17084      0.56782
NBPF15             1  148520986  148606267     74      15  342729      0.67492      0.24986
PPIAL4E            1  148609011  148654795      4       2  342729     -0.61291      0.73003
LOC645262          1  149295909  149349610      5       2  342729      0.95176      0.17061
LOC100996713       1  149359801  149415524      4       2  342729     -0.87003      0.80786
LOC642441          1  149566569  149612490      3       2  342729     -0.94659      0.82808
LOC199882          1  149684415  149736346     25       7  342729      0.57642      0.28217
FCGR1A             1  149719232  149774074     34      10  342729       1.1915      0.11672
HIST2H2BF          1  149744245  149818965     62      10  342729        1.558     0.059617
LOC101927767       1  149754079  149800403     48       8  342729       1.5828     0.056736
HIST2H4A           1  149769170  149816197     42       7  342729       1.4959     0.067335
HIST2H3D           1  149774780  149820236     43       7  342729        1.563     0.059024
HIST2H2AA4         1  149787628  149833161     22       7  342729       1.2893     0.098655
HIST2H3A           1  149789181  149834687     16       6  342729       1.1628      0.12245
HIST2H3C           1  149802259  149847765     16       5  342729       1.6298     0.051575
HIST2H2AA3         1  149803785  149849318     20       6  342729       1.5744     0.057701
HIST2H4B           1  149820749  149867776     34       4  342729       1.6874     0.045762
HIST2H2AC          1  149823525  149868961     37       5  342729       1.7018     0.044399
BOLA1              1  149836110  149882348     69       8  342729       1.7408     0.040862
HIST2H2BE          1  149846010  149893232     81       9  342729       1.6902     0.045497
HIST2H2AB          1  149849019  149894466     78       9  342729        1.691     0.045414
SV2A               1  149864870  149924434     97       9  342729       1.5478     0.060836
SF3B4              1  149885209  149936449     73       7  342729       1.2334      0.10871
MTMR11             1  149890543  149943791     72       7  342729       1.1782      0.11936
OTUD7B             1  149902229  150017686    187      19  342729       1.5397     0.061817
VPS45              1  150004350  150127505    182       6  342729       1.7091     0.043717
PLEKHO1            1  150087170  150141825     89       6  342729       1.8993     0.028762
ANP32E             1  150180717  150243504     81       8  342729      0.40608      0.34234
CA14               1  150194554  150247478     67       8  342729      0.48253      0.31472
C1orf54            1  150209687  150263335     71       9  342729       1.3379     0.090465
CIART              1  150219930  150269505     72       9  342729       1.8935     0.029145
APH1A              1  150227799  150276609     86      10  342729       2.2178     0.013285
MRPS21             1  150231262  150291414    126      12  342729       2.5536    0.0053306
PRPF3              1  150258928  150335704    210      15  342729       2.6659    0.0038393
RPRD2              1  150301624  150459042    464      16  342729       2.8389    0.0022638
TARS2              1  150424840  150490085    187      13  342729       2.9158    0.0017737
ECM1               1  150445487  150496265    137      13  342729       3.0093    0.0013093
ADAMTSL4           1  150486846  150543413    114      25  342729       2.6196    0.0044021
MCL1               1  150537027  150587214    112      14  342729      0.64431      0.25969
ENSA               1  150584599  150637098    122      14  342729       1.0149      0.15507
GOLPH3L            1  150608701  150704672    250      12  342729       1.3082      0.09541
HORMAD1            1  150660535  150728372    156      10  342729       1.2523      0.10523
CTSS               1  150692672  150773433    148      14  342729      0.96996      0.16603
CTSK               1  150758684  150815917     87      12  342729       1.0677      0.14282
ARNT               1  150772181  150884244    178      17  342729      0.99686      0.15942
SETDB1             1  150863815  150947389    165      16  342729      0.68049       0.2481
ANXA9              1  150919499  150978114    129      19  342729       1.2057      0.11397
CERS2              1  150927649  150982479    129      19  342729       1.0765      0.14086
PRUNE              1  150945867  151018189    188      33  342729       1.6587     0.048585
FAM63A             1  150959213  151015854    156      29  342729       1.5884     0.056099
BNIPL              1  150974029  151030076    135      29  342729       1.6861      0.04589
C1orf56            1  150985259  151033896    117      26  342729       1.8831     0.029844
MLLT11             1  150997151  151050973    125      22  342729        2.063     0.019556
GABPB2             1  151007784  151101007    192      22  342729        2.281     0.011274
CDC42SE1           1  151013447  151067125    119      17  342729       2.3059     0.010558
TNFAIP8L2          1  151094095  151142731     80      16  342729       2.2469     0.012324
TNFAIP8L2-SCNM1    1  151094105  151152773     89      19  342729       2.3554     0.009252
SEMA6C             1  151094161  151154146     90      19  342729       2.3469    0.0094655
SCNM1              1  151103482  151152773     79      17  342729       2.2528     0.012135
LYSMD1             1  151122224  151173424     49      16  342729       2.7135    0.0033288
TMOD4              1  151132463  151183547     51      12  342729       2.5057    0.0061104
PIP5K1A            1  151136021  151232007    112      15  342729       2.6583    0.0039273
VPS72              1  151138776  151197689     59      10  342729       2.6869    0.0036065
PSMD4              1  151192176  151249955     75      11  342729       2.4896    0.0063946
ZNF687             1  151219094  151274381     54       8  342729       2.2098     0.013561
PI4KB              1  151254273  151335191     94      11  342729       1.2764      0.10091
RFX5               1  151303116  151354785     89      16  342729       0.6034      0.27312
SELENBP1           1  151326778  151380210     92      20  342729      0.82383      0.20502
PSMB4              1  151337041  151384412     76      17  342729       1.1817      0.11865
